res_id,res_dt,train_nr,reserved,bp_from,bp_to,dep_soll
230600,02.10.21 07:55,913,2,ZUE,CH,02.10.21 08:08
230601,02.10.21 08:01,913,1,ZUE,CH,02.10.21 08:08
230602,02.10.21 08:05,913,1,ZUE,CH,02.10.21 08:08
230603,01.10.21 20:49,913,1,ZUE,LQ,02.10.21 08:08
230604,01.10.21 21:17,913,1,ZUE,LQ,02.10.21 08:08
230605,01.10.21 22:39,913,1,ZUE,CH,02.10.21 08:08
230606,02.10.21 08:00,913,1,ZUE,CH,02.10.21 08:08
230607,02.10.21 09:08,921,1,ZUE,CH,02.10.21 12:08
230608,02.10.21 11:44,921,1,ZUE,CH,02.10.21 12:08
230609,20.09.21 19:35,928,1,LQ,ZUE,02.10.21 14:47
230610,20.09.21 19:37,928,1,LQ,ZUE,02.10.21 14:47
230611,02.10.21 11:05,929,1,ZUE,CH,02.10.21 16:08
230612,02.10.21 15:23,934,2,LQ,ZUE,02.10.21 17:47
230613,02.10.21 16:30,934,1,CH,ZUE,02.10.21 17:37
230614,02.10.21 16:34,934,1,CH,ZUE,02.10.21 17:37
230615,02.10.21 16:40,934,1,CH,ZUE,02.10.21 17:37
230616,02.10.21 17:06,934,1,CH,ZUE,02.10.21 17:37
230617,02.10.21 17:28,934,1,LQ,ZUE,02.10.21 17:47
230618,02.10.21 17:33,934,1,CH,ZUE,02.10.21 17:37
230619,02.10.21 17:33,934,1,CH,ZUE,02.10.21 17:37
230622,29.09.21 20:50,957,1,OL,BN,02.10.21 06:29
230623,29.09.21 20:53,957,1,OL,BN,02.10.21 06:29
230624,29.09.21 21:02,957,1,OL,BN,02.10.21 06:29
230625,29.09.21 23:58,959,2,LST,OL,02.10.21 07:09
230626,01.10.21 07:27,959,1,BS,BN,02.10.21 06:58
230627,01.10.21 09:23,959,2,BN,IO,02.10.21 08:05
230628,01.10.21 18:12,959,3,BN,IO,02.10.21 08:05
230630,01.10.21 18:53,959,1,BN,IO,02.10.21 08:05
230631,01.10.21 18:56,959,1,BN,IO,02.10.21 08:05
230632,01.10.21 19:05,959,1,BN,IO,02.10.21 08:05
230633,01.10.21 22:24,959,1,BS,BN,02.10.21 06:58
230634,01.10.21 19:06,959,2,TH,IO,02.10.21 08:25
230635,01.10.21 19:33,959,1,BN,IO,02.10.21 08:05
230637,02.10.21 07:36,959,1,SP,IO,02.10.21 08:35
230638,02.10.21 07:52,959,1,BN,IO,02.10.21 08:05
230640,01.10.21 17:38,961,1,OL,TH,02.10.21 08:29
230641,01.10.21 20:48,961,1,OL,IO,02.10.21 08:29
230642,01.10.21 22:15,961,1,TH,IO,02.10.21 09:25
230644,02.10.21 07:30,961,2,BS,BN,02.10.21 07:58
230648,01.10.21 08:41,963,1,BN,IO,02.10.21 10:05
230651,02.10.21 08:46,963,1,BS,OL,02.10.21 08:58
230652,02.10.21 09:00,963,1,OL,BN,02.10.21 09:29
230653,02.10.21 09:25,963,1,OL,SP,02.10.21 09:29
230654,02.10.21 09:26,963,1,BN,IO,02.10.21 10:05
230655,02.10.21 09:36,963,1,BN,TH,02.10.21 10:05
230657,01.10.21 22:40,964,1,BN,OL,02.10.21 10:04
230658,02.10.21 08:55,964,1,IO,SP,02.10.21 09:00
230659,02.10.21 09:32,964,1,BN,OL,02.10.21 10:04
230660,02.10.21 09:44,964,1,BN,OL,02.10.21 10:04
230661,02.10.21 09:42,967,1,BN,IO,02.10.21 12:05
230662,02.10.21 10:32,967,1,OL,BN,02.10.21 11:29
230663,02.10.21 10:51,967,1,OL,BN,02.10.21 11:29
230664,02.10.21 12:06,967,1,BN,SP,02.10.21 12:05
230665,02.10.21 12:28,968,1,OL,BS,02.10.21 12:33
230666,02.10.21 13:27,972,2,TH,BN,02.10.21 13:34
230667,02.10.21 13:39,972,1,OL,BS,02.10.21 14:33
230668,02.10.21 14:27,975,1,BS,BN,02.10.21 14:58
230669,27.08.21 16:09,977,1,BS,BN,02.10.21 15:58
230670,02.10.21 15:55,977,1,BS,BN,02.10.21 15:58
230671,02.10.21 15:57,977,1,BS,BN,02.10.21 15:58
230672,02.10.21 15:58,977,1,OL,BN,02.10.21 16:29
230673,02.10.21 16:15,977,1,OL,BN,02.10.21 16:29
230674,02.10.21 16:37,977,1,SP,IO,02.10.21 17:35
230675,02.10.21 16:58,977,1,TH,IO,02.10.21 17:25
230677,02.10.21 17:30,977,1,SP,IO,02.10.21 17:35
230678,01.10.21 21:25,978,3,IO,BN,02.10.21 16:00
230680,02.10.21 15:10,978,1,BN,OL,02.10.21 17:04
230682,02.10.21 16:48,978,1,BN,BS,02.10.21 17:04
230684,02.10.21 15:16,979,1,BN,TH,02.10.21 18:05
230685,02.10.21 15:24,979,1,BN,TH,02.10.21 18:05
230686,02.10.21 16:28,979,1,BS,BN,02.10.21 16:58
230687,02.10.21 16:37,979,1,BS,OL,02.10.21 16:58
230688,02.10.21 17:35,979,1,BN,TH,02.10.21 18:05
230690,02.10.21 16:04,980,1,IO,BN,02.10.21 17:00
230691,02.10.21 16:12,980,1,IO,BN,02.10.21 17:00
230692,02.10.21 16:13,980,2,IO,BN,02.10.21 17:00
230693,02.10.21 16:59,980,1,TH,OL,02.10.21 17:34
230694,02.10.21 17:24,980,1,TH,BN,02.10.21 17:34
230695,02.10.21 17:00,980,1,IO,BN,02.10.21 17:00
230697,02.10.21 16:48,982,1,IO,BS,02.10.21 18:00
230698,02.10.21 17:03,982,1,IO,OL,02.10.21 18:00
230701,02.10.21 18:51,983,1,BS,OL,02.10.21 18:58
230702,02.10.21 18:51,983,1,BS,OL,02.10.21 18:58
230704,02.10.21 17:33,984,1,BN,OL,02.10.21 20:04
230705,02.10.21 17:35,984,1,BN,BS,02.10.21 20:04
230707,02.10.21 18:50,984,1,TH,OL,02.10.21 19:34
230708,02.10.21 19:02,986,1,BN,OL,02.10.21 21:04
230709,02.10.21 19:54,986,1,SP,BN,02.10.21 20:23
230711,01.10.21 09:25,1058,1,TH,BN,02.10.21 07:05
230712,02.10.21 07:21,1058,1,BN,BS,02.10.21 07:37
230713,30.09.21 07:06,1060,1,SP,TH,02.10.21 07:55
230714,01.10.21 10:25,1060,1,BN,BS,02.10.21 08:37
230715,01.10.21 13:24,1060,1,SP,BN,02.10.21 07:55
230716,01.10.21 22:12,1062,1,IO,BN,02.10.21 08:30
230717,25.09.21 10:02,1063,2,OL,BR,02.10.21 08:59
230718,28.09.21 22:47,1063,1,BN,VI,02.10.21 09:34
230719,02.10.21 09:29,1063,1,BN,TH,02.10.21 09:34
230720,01.10.21 23:09,1063,1,BN,VI,02.10.21 09:34
230721,30.09.21 14:51,1066,1,SP,OL,02.10.21 10:54
230723,02.10.21 10:24,1066,1,IO,TH,02.10.21 10:30
230726,01.10.21 10:53,1067,1,BS,OL,02.10.21 10:28
230728,02.10.21 10:23,1067,1,BS,BN,02.10.21 10:28
230729,02.10.21 10:40,1067,1,OL,BN,02.10.21 10:59
230730,02.10.21 10:53,1067,1,OL,BN,02.10.21 10:59
230731,27.09.21 12:51,1068,1,BR,BS,02.10.21 11:18
230732,01.10.21 20:31,1068,1,VI,BN,02.10.21 11:27
230733,02.10.21 09:46,1068,1,SP,BN,02.10.21 11:55
230734,02.10.21 09:46,1068,1,SP,BN,02.10.21 11:55
230735,02.10.21 10:22,1068,2,BN,BS,02.10.21 12:37
230736,02.10.21 11:16,1068,1,BR,SP,02.10.21 11:18
230737,01.10.21 19:46,1069,1,OL,SP,02.10.21 11:59
230738,02.10.21 09:12,1069,1,BN,TH,02.10.21 12:34
230739,02.10.21 11:59,1069,1,OL,BN,02.10.21 11:59
230740,02.10.21 09:57,1069,1,BN,TH,02.10.21 12:34
230741,02.10.21 08:59,1070,1,IO,BN,02.10.21 12:30
230742,02.10.21 09:01,1070,1,IO,BN,02.10.21 12:30
230743,02.10.21 11:58,1070,1,BN,BS,02.10.21 13:37
230744,02.10.21 12:13,1070,1,IO,TH,02.10.21 12:30
230745,02.10.21 12:15,1070,1,IO,TH,02.10.21 12:30
230746,01.10.21 11:22,1073,1,BS,BN,02.10.21 13:28
230747,02.10.21 12:40,1073,1,BN,TH,02.10.21 14:34
230748,02.10.21 13:14,1073,1,BN,TH,02.10.21 14:34
230749,02.10.21 13:29,1073,1,BS,BN,02.10.21 13:28
230750,02.10.21 13:09,1074,2,BN,BS,02.10.21 15:37
230752,02.10.21 12:04,1075,1,BS,BN,02.10.21 14:28
230753,02.10.21 11:44,1076,2,TH,BN,02.10.21 16:05
230754,02.10.21 14:44,1076,1,BR,TH,02.10.21 15:18
230755,02.10.21 14:44,1076,1,BR,TH,02.10.21 15:18
230756,02.10.21 16:19,1076,1,BN,OL,02.10.21 16:37
230757,02.10.21 14:25,1076,1,SP,BS,02.10.21 15:55
230758,02.10.21 14:47,1076,1,SP,TH,02.10.21 15:55
230759,02.10.21 15:01,1076,1,TH,BS,02.10.21 16:05
230760,02.10.21 14:46,1076,2,VI,BN,02.10.21 15:27
230761,02.10.21 14:47,1076,1,SP,TH,02.10.21 15:55
230762,02.10.21 15:43,1076,1,TH,BN,02.10.21 16:05
230763,02.10.21 11:46,1078,2,TH,BN,02.10.21 17:05
230764,02.10.21 15:49,1078,1,IO,BN,02.10.21 16:30
230766,02.10.21 16:46,1078,1,BN,BS,02.10.21 17:37
230767,02.10.21 17:41,1078,1,BN,BS,02.10.21 17:37
230768,02.10.21 15:50,1079,1,BN,TH,02.10.21 17:34
230769,26.09.21 21:10,1080,1,OL,BS,02.10.21 19:06
230770,02.10.21 05:35,1080,1,TH,BN,02.10.21 18:05
230771,02.10.21 12:02,1080,1,SP,BN,02.10.21 17:55
230772,02.10.21 16:49,1080,1,BR,BN,02.10.21 17:18
230773,02.10.21 16:49,1080,1,BR,BN,02.10.21 17:18
230774,02.10.21 17:08,1080,1,SP,BN,02.10.21 17:55
230775,02.10.21 16:32,1082,2,SP,BS,02.10.21 18:54
230776,02.10.21 17:33,1082,2,IO,BN,02.10.21 18:30
230777,02.10.21 18:48,1082,1,TH,BN,02.10.21 19:05
230778,02.10.21 17:53,1083,2,BS,BN,02.10.21 18:28
230779,29.09.21 16:44,1084,2,VI,BN,02.10.21 19:27
230780,02.10.21 11:35,1084,1,BR,BN,02.10.21 19:18
230781,02.10.21 16:53,1084,1,VI,BN,02.10.21 19:27
230782,02.10.21 16:53,1084,1,VI,BN,02.10.21 19:27
230783,02.10.21 17:57,1084,1,SP,BN,02.10.21 19:55
230784,02.10.21 18:05,1084,1,SP,BS,02.10.21 19:55
230785,02.10.21 18:50,1084,1,SP,OL,02.10.21 19:55
230786,02.10.21 19:47,1084,1,OL,BS,02.10.21 21:06
230787,02.10.21 19:55,1087,1,BS,OL,02.10.21 20:28
230788,02.10.21 15:28,1256,2,CH,ZUE,02.10.21 16:37
230789,02.10.21 15:50,1256,1,CH,ZUE,02.10.21 16:37
230790,02.10.21 16:13,1256,1,CH,SA,02.10.21 16:37
230791,02.10.21 16:16,1256,1,CH,ZUE,02.10.21 16:37
230792,02.10.21 16:24,1256,1,LQ,ZUE,02.10.21 16:47
230793,02.10.21 16:33,1256,1,CH,ZUE,02.10.21 16:37
230806,29.09.21 18:42,1351,1,BS,BEL,02.10.21 11:07
230807,02.08.21 10:24,1482,4,LG,ZUE,02.10.21 15:31
230808,02.10.21 19:08,1487,1,GD,BEL,02.10.21 21:18
230809,01.10.21 19:08,1504,1,BI,NE,02.10.21 05:45
230810,02.10.21 05:45,1504,1,NE,LS,02.10.21 06:03
230811,01.10.21 19:23,1506,1,YV,LS,02.10.21 07:22
230812,02.10.21 06:46,1506,1,YV,LS,02.10.21 07:22
230813,02.10.21 06:47,1506,1,YV,LS,02.10.21 07:22
230814,02.10.21 03:59,1508,1,BI,NE,02.10.21 07:45
230815,02.10.21 05:25,1508,1,OEN,YV,02.10.21 07:14
230816,30.09.21 21:48,1509,1,SO,SG,02.10.21 06:34
230817,01.10.21 17:57,1509,1,OL,ZUE,02.10.21 06:59
230818,01.10.21 23:44,1509,1,BI,ZUE,02.10.21 06:16
230819,02.10.21 06:46,1509,1,OL,ZUE,02.10.21 06:59
230820,02.10.21 06:54,1509,1,OL,ZUE,02.10.21 06:59
230826,27.09.21 19:34,1511,1,OL,ZUE,02.10.21 07:59
230827,27.09.21 19:34,1511,1,OL,ZUE,02.10.21 07:59
230828,01.10.21 21:54,1511,1,LS,NE,02.10.21 06:15
230829,02.10.21 06:47,1511,1,OL,ZUE,02.10.21 07:59
230830,01.10.21 14:33,1512,1,ZUE,SO,02.10.21 08:30
230831,01.10.21 15:25,1512,1,ZUE,GS,02.10.21 08:30
230832,01.10.21 19:09,1512,1,ZUE,OL,02.10.21 08:30
230833,01.10.21 22:48,1512,1,OL,BI,02.10.21 09:02
230834,01.10.21 23:44,1512,1,ZUE,SO,02.10.21 08:30
230835,20.09.21 20:14,1513,1,BI,ZUE,02.10.21 08:17
230836,02.10.21 00:41,1513,1,LS,BI,02.10.21 07:15
230837,01.10.21 15:38,1514,1,OL,SO,02.10.21 10:02
230838,30.09.21 20:10,1515,1,LS,NE,02.10.21 08:15
230839,01.10.21 15:42,1515,1,LS,NE,02.10.21 08:15
230840,01.10.21 15:43,1515,1,LS,NE,02.10.21 08:15
230841,02.10.21 09:22,1515,1,OEN,ZUE,02.10.21 09:46
230842,01.10.21 19:37,1515,1,LS,NE,02.10.21 08:15
230843,01.10.21 18:23,1516,1,ZUE,BI,02.10.21 10:30
230844,29.09.21 20:45,1517,1,BI,ZUE,02.10.21 10:17
230845,01.10.21 11:55,1517,1,SO,ZUE,02.10.21 10:35
230846,02.10.21 06:24,1517,1,NE,OL,02.10.21 09:59
230847,02.10.21 08:58,1517,1,BI,ZFH,02.10.21 10:17
230848,02.10.21 08:28,1518,1,ZUE,SO,02.10.21 11:30
230849,02.10.21 10:17,1518,2,ZUE,OEN,02.10.21 11:30
230850,02.10.21 12:33,1518,2,BI,YV,02.10.21 12:45
230851,02.10.21 09:42,1519,1,YV,NE,02.10.21 10:39
230853,01.10.21 09:13,1520,1,ZUE,OL,02.10.21 12:30
230854,01.10.21 17:27,1520,1,ZUE,SO,02.10.21 12:30
230855,02.10.21 10:33,1520,1,ZUE,OL,02.10.21 12:30
230856,02.10.21 13:45,1520,2,YV,LS,02.10.21 14:22
230857,02.10.21 14:24,1520,1,YV,LS,02.10.21 14:22
230858,02.10.21 14:25,1520,1,YV,LS,02.10.21 14:22
230859,27.09.21 12:01,1521,1,SO,ZUE,02.10.21 12:35
230860,02.10.21 10:29,1521,2,LS,BI,02.10.21 11:15
230861,02.10.21 11:10,1521,1,LS,BI,02.10.21 11:15
230862,02.10.21 13:51,1522,1,OEN,GS,02.10.21 14:14
230863,02.10.21 13:52,1522,1,OEN,GS,02.10.21 14:14
230864,02.10.21 12:22,1523,1,YV,OL,02.10.21 12:39
230865,02.10.21 12:40,1523,1,NE,BI,02.10.21 12:59
230866,02.10.21 12:52,1523,1,BI,ZUE,02.10.21 13:17
230867,02.10.21 13:45,1524,1,W,OL,02.10.21 14:03
230868,02.10.21 14:10,1524,2,ZUE,OL,02.10.21 14:30
230869,02.10.21 16:06,1524,1,YV,LS,02.10.21 16:22
230870,01.10.21 08:45,1525,1,SO,W,02.10.21 14:35
230871,02.10.21 13:44,1525,1,OL,ZUE,02.10.21 14:59
230872,01.10.21 10:23,1527,2,LS,OL,02.10.21 14:15
230873,02.10.21 08:31,1527,1,LS,NE,02.10.21 14:15
230874,02.10.21 14:57,1527,1,OL,ZUE,02.10.21 15:59
230875,02.10.21 15:35,1527,1,OL,ZUE,02.10.21 15:59
230876,02.10.21 14:20,1527,1,YV,BI,02.10.21 14:39
230877,02.10.21 14:50,1528,1,ZUE,OL,02.10.21 16:30
230878,02.10.21 16:45,1528,1,NE,LS,02.10.21 18:03
230879,02.10.21 16:47,1528,1,OEN,BI,02.10.21 17:14
230880,02.10.21 16:47,1528,1,OEN,BI,02.10.21 17:14
230881,02.10.21 17:51,1528,1,NE,LS,02.10.21 18:03
230882,02.10.21 08:28,1529,1,GS,ZUE,02.10.21 16:26
230883,02.10.21 14:04,1529,1,LS,NE,02.10.21 15:15
230884,02.10.21 14:49,1529,1,LS,YV,02.10.21 15:15
230885,02.10.21 15:31,1529,2,OEN,ZUE,02.10.21 16:46
230886,02.10.21 16:56,1529,1,OL,ZUE,02.10.21 16:59
230887,02.10.21 16:58,1530,1,ZUE,BI,02.10.21 17:30
230888,02.10.21 15:41,1531,1,YV,NE,02.10.21 16:39
230889,02.10.21 16:09,1531,1,YV,NE,02.10.21 16:39
230890,02.10.21 16:10,1531,2,OEN,ZUE,02.10.21 17:46
230891,02.10.21 16:54,1531,1,SO,ZUE,02.10.21 17:35
230892,02.10.21 15:42,1531,3,LS,BI,02.10.21 16:15
230893,02.10.21 17:20,1531,1,SO,OL,02.10.21 17:35
230894,02.10.21 15:26,1532,1,ZUE,SO,02.10.21 18:30
230895,02.10.21 17:15,1532,1,ZUE,OL,02.10.21 18:30
230896,02.10.21 18:14,1532,1,ZUE,OL,02.10.21 18:30
230897,02.10.21 20:00,1532,1,NE,LS,02.10.21 20:03
230898,26.09.21 21:10,1533,1,NE,OL,02.10.21 17:59
230899,02.10.21 16:45,1533,1,LS,BI,02.10.21 17:15
230900,02.10.21 16:51,1533,1,YV,ZUE,02.10.21 17:39
230901,02.10.21 17:11,1533,1,BI,OL,02.10.21 18:17
230902,02.10.21 17:36,1533,1,YV,NE,02.10.21 17:39
230903,02.10.21 18:52,1533,1,OL,ZUE,02.10.21 18:59
230904,02.10.21 17:12,1533,1,BI,OL,02.10.21 18:17
230905,02.10.21 17:26,1533,1,NE,ZUE,02.10.21 17:59
230906,02.10.21 17:37,1533,1,YV,NE,02.10.21 17:39
230907,02.10.21 17:52,1533,1,NE,OL,02.10.21 17:59
230908,02.10.21 17:51,1534,1,ZUE,OL,02.10.21 19:30
230909,01.10.21 17:27,1535,1,SO,ZUE,02.10.21 19:35
230910,02.10.21 18:53,1535,1,NE,BI,02.10.21 18:59
230911,02.10.21 18:53,1535,1,NE,BI,02.10.21 18:59
230912,30.09.21 20:37,1536,1,ZUE,LS,02.10.21 20:30
230913,02.10.21 11:21,1536,1,W,LS,02.10.21 20:03
230914,02.10.21 17:58,1536,1,W,BI,02.10.21 20:03
230915,02.10.21 18:50,1536,1,BI,YV,02.10.21 21:45
230916,02.10.21 19:55,1536,1,OL,BI,02.10.21 21:02
230917,02.10.21 20:21,1536,1,ZUE,OL,02.10.21 20:30
230918,02.10.21 17:43,1537,1,LS,BI,02.10.21 19:15
230919,02.10.21 17:44,1537,1,LS,BI,02.10.21 19:15
230920,02.10.21 18:42,1537,1,BI,ZUE,02.10.21 20:17
230921,02.10.21 18:42,1537,1,BI,ZUE,02.10.21 20:17
230922,02.10.21 18:44,1537,1,BI,ZUE,02.10.21 20:17
230923,02.10.21 18:47,1537,1,LS,BI,02.10.21 19:15
230924,02.10.21 18:50,1537,1,LS,NE,02.10.21 19:15
230925,02.10.21 19:32,1537,1,NE,OL,02.10.21 19:59
230926,02.10.21 19:47,1537,1,NE,OL,02.10.21 19:59
230927,02.10.21 20:39,1538,1,ZUE,SO,02.10.21 21:30
230928,02.10.21 21:15,1538,1,OL,LS,02.10.21 22:02
230929,02.10.21 20:06,1539,1,YV,BI,02.10.21 20:39
230930,02.10.21 21:12,1539,1,OL,ZUE,02.10.21 21:59
230931,02.10.21 21:28,1539,1,OL,ZUE,02.10.21 21:59
230932,02.10.21 05:23,1606,1,DMT,GE,02.10.21 05:42
230933,26.09.21 21:09,1608,1,BS,BI,02.10.21 06:03
230934,01.10.21 17:46,1612,1,BS,BI,02.10.21 08:03
230935,01.10.21 16:01,1613,1,BI,MOU,02.10.21 08:49
230936,01.10.21 16:01,1613,1,BI,MOU,02.10.21 08:49
230937,01.09.21 18:53,1614,1,BS,BI,02.10.21 09:03
230938,02.10.21 08:52,1614,1,BS,BI,02.10.21 09:03
230939,29.09.21 16:20,1617,2,BI,BS,02.10.21 10:49
230940,02.10.21 10:09,1618,1,BS,BI,02.10.21 11:03
230941,30.09.21 17:07,1619,1,LFN,BS,02.10.21 12:35
230942,02.10.21 09:19,1621,1,BI,BS,02.10.21 12:49
230943,02.10.21 12:29,1622,2,BS,MOU,02.10.21 13:03
230944,02.10.21 14:49,1627,1,BI,DMT,02.10.21 15:49
230945,02.10.21 15:00,1627,1,BI,BS,02.10.21 15:49
230946,02.10.21 15:41,1627,2,BI,DMT,02.10.21 15:49
230947,02.10.21 14:28,1628,1,BS,BI,02.10.21 16:03
230948,02.10.21 14:28,1628,1,BS,BI,02.10.21 16:03
230949,02.10.21 16:06,1628,1,LFN,BI,02.10.21 16:21
230950,02.10.21 16:06,1628,1,LFN,BI,02.10.21 16:21
230951,18.09.21 12:40,1629,2,BI,BS,02.10.21 16:49
230952,26.09.21 10:35,1629,1,BI,BS,02.10.21 16:49
230953,02.10.21 16:05,1629,1,BI,BS,02.10.21 16:49
230954,02.10.21 16:36,1630,1,BS,BI,02.10.21 17:03
230955,02.10.21 16:36,1630,1,BS,BI,02.10.21 17:03
230956,02.10.21 16:47,1630,1,BS,BI,02.10.21 17:03
230957,02.10.21 16:58,1630,1,DMT,BI,02.10.21 17:42
230958,02.10.21 16:59,1630,1,DMT,BI,02.10.21 17:42
230959,02.10.21 16:10,1631,1,BI,BS,02.10.21 17:49
230960,02.10.21 17:44,1631,1,DMT,BS,02.10.21 18:23
230961,02.10.21 17:48,1631,1,DMT,BS,02.10.21 18:23
230962,26.09.21 21:12,1633,1,BI,BS,02.10.21 18:49
230963,02.10.21 18:42,1633,1,BI,BS,02.10.21 18:49
230964,02.10.21 21:24,1638,1,MOU,BI,02.10.21 21:53
230965,02.10.21 21:25,1638,1,MOU,BI,02.10.21 21:53
230966,26.09.21 09:41,333,1,BS,BN,03.10.21 07:28
230967,01.10.21 17:22,333,1,BS,BN,03.10.21 07:28
230968,02.10.21 20:20,333,1,BN,IO,03.10.21 08:34
230969,02.10.21 20:21,333,1,BN,IO,03.10.21 08:34
230970,02.10.21 20:23,504,1,BI,GE,03.10.21 05:16
230971,03.10.21 05:21,509,1,YV,SG,03.10.21 06:07
230972,01.10.21 09:29,510,1,ZUE,GE,03.10.21 07:04
230973,01.10.21 11:57,510,2,NE,YV,03.10.21 08:34
230974,03.10.21 08:53,512,2,NE,YV,03.10.21 09:34
230975,03.10.21 09:21,512,1,NE,YV,03.10.21 09:34
230976,13.09.21 22:27,513,1,BI,OL,03.10.21 08:46
230977,13.09.21 22:28,513,1,BI,OL,03.10.21 08:46
230978,12.09.21 17:58,514,2,ZUE,GE,03.10.21 09:04
230979,23.09.21 10:24,514,1,SG,ZUE,03.10.21 07:58
230980,23.09.21 10:24,514,1,SG,ZUE,03.10.21 07:58
230981,03.10.21 00:44,514,1,ZUE,NE,03.10.21 09:04
230982,03.10.21 07:19,514,1,SG,ZUE,03.10.21 07:58
230983,28.09.21 11:40,514,2,OL,YV,03.10.21 09:41
230984,03.10.21 00:45,514,1,ZUE,NE,03.10.21 09:04
230985,03.10.21 08:38,514,1,W,ZUE,03.10.21 08:33
230986,29.09.21 21:57,515,2,GE,BI,03.10.21 08:15
230987,03.10.21 10:02,516,1,ZUE,BI,03.10.21 10:04
230988,03.10.21 10:11,517,1,BI,SO,03.10.21 10:46
230989,14.09.21 07:18,518,2,ZUE,GE,03.10.21 11:04
230990,02.10.21 18:12,518,1,AA,SO,03.10.21 11:30
230991,03.10.21 08:59,518,1,BI,NE,03.10.21 12:16
230992,02.10.21 18:14,518,2,AA,SO,03.10.21 11:30
230993,02.10.21 18:18,518,1,AA,SO,03.10.21 11:30
230994,03.10.21 11:39,518,1,SO,YV,03.10.21 11:58
230995,03.10.21 12:10,518,2,NE,YV,03.10.21 12:34
230996,03.10.21 10:56,519,1,YV,BI,03.10.21 11:07
230997,26.08.21 19:52,519,1,GE,ZUE,03.10.21 10:15
230998,25.08.21 11:14,520,1,OL,GE,03.10.21 12:41
230999,03.10.21 11:32,520,2,ZUE,GE,03.10.21 12:04
231000,03.10.21 11:32,520,2,ZUE,GE,03.10.21 12:04
231001,02.10.21 22:03,521,1,BI,OL,03.10.21 12:46
231002,02.10.21 22:04,521,1,BI,OL,03.10.21 12:46
231003,03.10.21 07:00,521,1,YV,SG,03.10.21 12:07
231004,03.10.21 08:12,522,1,ZUE,GE,03.10.21 13:04
231005,03.10.21 11:12,523,1,MOR,ZUE,03.10.21 12:42
231006,03.10.21 11:13,523,1,MOR,ZUE,03.10.21 12:42
231007,07.09.21 17:36,524,1,OL,GE,03.10.21 14:41
231008,03.10.21 12:16,524,1,ZUE,YV,03.10.21 14:04
231009,03.10.21 13:40,524,1,BI,GE,03.10.21 15:16
231010,03.10.21 09:08,525,1,MOR,ZUE,03.10.21 13:42
231011,03.10.21 09:11,525,1,MOR,ZUE,03.10.21 13:42
231012,03.10.21 09:11,525,1,MOR,ZUE,03.10.21 13:42
231013,03.10.21 15:32,525,1,ZUE,SG,03.10.21 16:03
231014,03.10.21 09:10,525,3,MOR,ZUE,03.10.21 13:42
231015,03.10.21 10:09,525,1,GE,ZUE,03.10.21 13:15
231016,03.10.21 13:04,525,1,GE,ZUE,03.10.21 13:15
231017,03.10.21 14:12,525,1,BI,OL,03.10.21 14:46
231018,03.10.21 12:46,526,1,ZUE,GE,03.10.21 15:04
231019,03.10.21 13:01,526,1,SG,OL,03.10.21 13:58
231020,02.10.21 23:24,527,3,MOR,ZUE,03.10.21 14:42
231021,02.10.21 23:24,527,1,MOR,ZUE,03.10.21 14:42
231022,03.10.21 09:51,528,1,BI,GE,03.10.21 17:16
231023,03.10.21 12:08,528,1,ZUE,SO,03.10.21 16:04
231024,03.10.21 12:19,528,1,BI,GE,03.10.21 17:16
231025,03.10.21 12:22,528,1,BI,GE,03.10.21 17:16
231026,03.10.21 14:52,528,1,SG,ZUE,03.10.21 14:58
231027,03.10.21 16:15,528,1,AA,BI,03.10.21 16:30
231028,03.10.21 14:18,528,1,ZUE,MOR,03.10.21 16:04
231029,02.10.21 14:31,529,1,GE,ZUE,03.10.21 15:15
231030,02.10.21 14:34,529,1,GE,BI,03.10.21 15:15
231031,03.10.21 18:19,529,1,ZUE,SG,03.10.21 18:03
231032,03.10.21 11:43,529,2,GE,ZUE,03.10.21 15:15
231033,01.10.21 19:43,530,1,ZUE,AA,03.10.21 17:04
231034,03.10.21 16:05,531,1,GE,YV,03.10.21 16:15
231035,03.10.21 17:43,531,1,BI,OL,03.10.21 17:46
231036,03.10.21 15:58,532,2,SG,OL,03.10.21 16:58
231037,03.10.21 15:59,532,1,SG,OL,03.10.21 16:58
231038,03.10.21 17:57,532,1,AA,SO,03.10.21 18:30
231039,03.10.21 13:39,532,1,ZUE,YV,03.10.21 18:04
231040,03.10.21 17:48,532,1,NE,YV,03.10.21 19:34
231041,03.10.21 18:02,532,1,ZUE,GE,03.10.21 18:04
231042,03.10.21 19:02,532,1,NE,GE,03.10.21 19:34
231043,03.10.21 16:58,533,1,BI,ZUE,03.10.21 18:46
231044,03.10.21 17:03,533,1,GEAP,NE,03.10.21 17:05
231045,03.10.21 17:04,533,1,GE,YV,03.10.21 17:15
231046,03.10.21 17:07,533,2,GE,BI,03.10.21 17:15
231047,03.10.21 17:07,534,1,ZUE,BI,03.10.21 19:04
231048,03.10.21 17:09,534,1,ZUE,BI,03.10.21 19:04
231049,03.10.21 18:34,534,1,ZUE,BI,03.10.21 19:04
231050,03.10.21 18:48,534,1,NE,YV,03.10.21 20:34
231051,03.10.21 19:07,534,1,NE,MOR,03.10.21 20:34
231052,03.10.21 19:17,534,1,NE,YV,03.10.21 20:34
231053,03.10.21 20:18,534,1,YV,MOR,03.10.21 20:54
